obs_id	RaceAmerican Indian/Alaska Native	RaceAsian	RaceBlack or African American	RacePrefer not to answer	RaceSomething else	RaceWhite	isHispanicYes	isHispanicNA	Relationship_StatusIn a committed relationship but not married	Relationship_StatusMarried	Relationship_StatusPrefer not to answer	Relationship_StatusSingle	Relationship_StatusWidowed	educationBachelor's degree	educationDoctorate degree	educationHigh school graduate or GED	educationLess than a high school diploma	educationMaster's degree	educationSome college credit, no degree	educationTrade/technical/vocational training	employmentPart-time employment	employmentRetired	employmentStudent	employmentUnemployed	sexmale	sexNA	genderMale	genderNon-binary	genderPrefer not to answer	genderTrans female	genderTrans male	sexualityGay or lesbian	sexualityHeterosexual	sexualityPrefer not to answer	sexualitySomething else	age	BodyBmi	BodyFat	BodyWeight	CaloriesBMR	FoodCaloriesIn	HeartRateIntradayCount	HeartRateZoneOutOfRangeCaloriesOut	HeartRateZoneOutOfRangeMax	HeartRateZoneOutOfRangeMinutes	HeartRateZoneFatBurnCaloriesOut	HeartRateZoneFatBurnMax	HeartRateZoneFatBurnMinutes	HeartRateZoneCardioCaloriesOut	HeartRateZoneCardioMax	HeartRateZoneCardioMinutes	HeartRateZonePeakCaloriesOut	HeartRateZonePeakMinutes	TrackerActivityCalories	TrackerCalories	TrackerDistance	TrackerElevation	TrackerMinutesFairlyActive	TrackerMinutesLightlyActive	TrackerMinutesSedentary	TrackerMinutesVeryActive	TrackerSteps	Water	skipped	Efficiency	SleepLevelDeep	SleepLevelLight	SleepLevelRem	SleepLevelWake	MinutesAfterWakeup	MinutesAsleep	MinutesAwake	MinutesToFallAsleep	TimeInBed	times_slept
764	0	0	0	0	0	0	0	0	0	0.0115909749492766	0	-0.00727826209424841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.017508724659027	0	0	-0.0211049491020639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
765	0	0	0	0	0	0	0	0	0	0.0113885152717449	0	-0.00923521437168968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0210186282032996	0	0	0.0184987846753053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
766	0	0	0	0	0	0	0	0	0	0.00996086523811477	0	-0.00649601099304454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00063083807998988	0	0	0	0	-0.0198668530191341	0	0	0.0166026084308005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
767	0	0	0	0	0	0	0	0	0	0.00919817833999842	0	0.0177335662330911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00427032677437405	0	0	0	0	-0.0185294497849139	0	0	0.0322196222892935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
768	0	0	0	0	0	0	0	0	0	-0.0120252086272683	0	-0.00697725949750652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000672294538875748	0	0	0	0	-0.0193355111626912	0	0	-0.00868932434256537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
769	0	0	0	0	0	0	0	0	0	0.0082662513011045	0	0.0167213552506192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0209137960780688	0	0	0.031777639928495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
770	0	0	0	0	0	0	0	0	0	0.00876715447443792	0	-0.00620108934759757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00210309703134043	0	0	0	0	0.0383153587851114	0	0	0.0152626205926395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
771	0	0	0	0	0	0	0	0	0	0.0086758980221037	0	-0.00812954586273955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0130429195101041	0	0	-0.000493770019137517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
772	0	0	0	0	0	0	0	0	0	0.00921139395565322	0	-0.00912221747074066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0303030975296821	0	0	0	0	0.0381357022508204	0	0	0.0153404688728333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
773	0	0	0	0	0	0	0	0	0	0.0106243965894769	0	-0.0100222407133449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00144361249676893	0	0	0	0	0.0360339093287597	0	0	0.00437566868382212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
774	0	0	0	0	0	0	0	0	0	0.0109804466444877	0	0.0214335013435112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000720556968918942	0	0	0	0	0.0389204545663731	0	0	0.0302636362801416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
775	0	0	0	0	0	0	0	0	0	-0.0154657324392596	0	-0.00875016840556913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0393983302591755	0	0	0.0190568515019232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
776	0	0	0	0	0	0	0	0	0	-0.0160405318612813	0	-0.00500110639653684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00319912930122833	0	0	0	0	-0.0206135448033413	0	0	0.00189144470285683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
777	0	0	0	0	0	0	0	0	0	0.00930951607593052	0	0.0172693057070716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0422542256420408	0	0	0.0310276514850751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
778	0	0	0	0	0	0	0	0	0	0.0102127339657666	0	-0.00981120155506381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000633802279760518	0	0	0	0	-0.0198627435970766	0	0	0.0224704419823245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
779	0	0	0	0	0	0	0	0	0	0.00778474743509144	0	0.0126627215411101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000766216409386877	0	0	0	0	-0.0124569093432215	0	0	0.00732843204770138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
780	0	0	0	0	0	0	0	0	0	-0.0161479008008245	0	-0.00923768468613843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00139883802792516	0	0	0	0	-0.0173933175537588	0	0	-0.00425140364843553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
781	0	0	0	0	0	0	0	0	0	-0.0162459539327517	0	-0.00755132737030049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000764094244772187	0	0	0	0	0.0205016022751243	0	0	-0.00462956849884305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
782	0	0	0	0	0	0	0	0	0	0.00998011548623634	0	0.0141418663955396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00148778349381436	0	0	0	0	0.0437857526755787	0	0	0.0205987090394232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
783	0	0	0	0	0	0	0	0	0	0.0125359214603519	0	0.0176498535723233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0022224344584147	0	0	0	0	0.0402174358356873	0	0	0.0218571936601453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
784	0	0	0	0	0	0	0	0	0	-0.00973535390246218	0	-0.00538784251235248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00116333851138418	0	0	0	0	-0.0177113654972423	0	0	-0.0544001164091029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
785	0	0	0	0	0	0	0	0	0	0.0077628732574192	0	-0.00797976285532417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00257432643789143	0	0	0	0	-0.0245716515213913	0	0	-0.0292866323680889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
786	0	0	0	0	0	0	0	0	0	-0.013319618374212	0	-0.00712253917365408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000559975254841596	0	0	0	0	-0.0189945369272182	0	0	0.00971686095441938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
787	0	0	0	0	0	0	0	0	0	0.00647986037383961	0	-0.0071738638483065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00145857482415921	0	0	0	0	-0.0164655095281241	0	0	0.0263268931980733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
788	0	0	0	0	0	0	0	0	0	0.00679075599491229	0	0.0167284135585205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00194022405608296	0	0	0	0	-0.0196329371361608	0	0	-0.00498023254550335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
789	0	0	0	0	0	0	0	0	0	-0.0166680152214821	0	-0.00944960022631414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000691484435072545	0	0	0	0	-0.0204156156075454	0	0	0.0054107787101777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
790	0	0	0	0	0	0	0	0	0	-0.0167674392909706	0	-0.00624603477009839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000735481107365984	0	0	0	0	0.0411982277683789	0	0	0.00490670145342446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
791	0	0	0	0	0	0	0	0	0	0.00887950660758275	0	0.0157671741203015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000655824164527573	0	0	0	0	-0.0102334592775408	0	0	0.0072388741439625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
792	0	0	0	0	0	0	0	0	0	0.00850707416379352	0	0.0197101291292026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00281412225118503	0	0	0	0	0.0424278752562146	0	0	0.0261763669716606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
793	0	0	0	0	0	0	0	0	0	0.0111113244091667	0	-0.00773847068363313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000582622549468006	0	0	0	0	-0.0195466944397688	0	0	-0.00501162867043977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
794	0	0	0	0	0	0	0	0	0	0.00952781525643227	0	0.0177369673767415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00137259043584282	0	0	0	0	-0.027623739315318	0	0	0.00443771184504199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
795	0	0	0	0	0	0	0	0	0	-0.0118099805492845	0	-0.00717421731894298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00257284154910114	0	0	0	0	-0.0213139412490601	0	0	0.00459093734977558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
796	0	0	0	0	0	0	0	0	0	0.00781547939792092	0	-0.00689892723052701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000715427095681014	0	0	0	0	-0.019024666164854	0	0	-0.01628662876009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
797	0	0	0	0	0	0	0	0	0	0.00903023048887487	0	-0.00627673193292608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0222922915924719	0	0	0.0104796832167284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
798	0	0	0	0	0	0	0	0	0	0.00924017957086618	0	-0.00820859516296217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00199712044345653	0	0	0	0	0.0317578938188383	0	0	-0.0341889863824608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
799	0	0	0	0	0	0	0	0	0	-0.0141114232413342	0	-0.00618892633089768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000766216409386877	0	0	0	0	-0.0135583825275362	0	0	-0.033660860525801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
800	0	0	0	0	0	0	0	0	0	-0.0118280017127216	0	-0.00807976675418264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00122280550444425	0	0	0	0	-0.0217744386450481	0	0	-0.050236563913448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
801	0	0	0	0	0	0	0	0	0	-0.0142644002588348	0	-0.00848105259495844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00265661830318769	0	0	0	0	-0.0247368535782279	0	0	0.00456018952270667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
802	0	0	0	0	0	0	0	0	0	-0.0155680930828244	0	-0.00855667885424605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00182365866351311	0	0	0	0	-0.012023782999448	0	0	-0.0537919341335496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
803	0	0	0	0	0	0	0	0	0	0.00995980318035854	0	0.0139279360035622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00282622808511564	0	0	0	0	-0.0140522674909743	0	0	0.0241161512573114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
804	0	0	0	0	0	0	0	0	0	-0.0162933321777057	0	-0.0067426605791457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000761946664659256	0	0	0	0	-0.0236600516356146	0	0	-0.000831456448346534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
805	0	0	0	0	0	0	0	0	0	0.00843701812549323	0	-0.00474774731579007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0365876862816363	0	0	0.0207145173274813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
806	0	0	0	0	0	0	0	0	0	0.00924766229583409	0	0.0162080217259976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00379210078177186	0	0	0	0	0.0397265277520959	0	0	0.0268123634829453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
807	0	0	0	0	0	0	0	0	0	0.00980044790301184	0	-0.00709812269028954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0184333731349676	0	0	0.000620669745339232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
808	0	0	0	0	0	0	0	0	0	0.00917739169196249	0	-0.0110877743803871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0297915166252977	0	0	0	0	0.042446342733529	0	0	0.0242227117157613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
809	0	0	0	0	0	0	0	0	0	-0.0148241292173153	0	-0.00816197206270922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00201077023058656	0	0	0	0	-0.016371312849793	0	0	0.0049768771120484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
810	0	0	0	0	0	0	0	0	0	0.0100610723035805	0	0.0137072242567464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00137638113344651	0	0	0	0	-0.0204090495405962	0	0	0.0145479505559126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
811	0	0	0	0	0	0	0	0	0	0.00773664554192825	0	0.0166392086950657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00187323444683402	0	0	0	0	-0.0204661957863467	0	0	-0.0509642397839679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
812	0	0	0	0	0	0	0	0	0	-0.014831956292508	0	-0.00720219311863222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00260647116136743	0	0	0	0	-0.0168484464733604	0	0	0.00674001433928652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
813	0	0	0	0	0	0	0	0	0	0.00894531879935712	0	-0.0088036662202444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000600841740387614	0	0	0	0	-0.0247861565212168	0	0	0.00705877987921267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
814	0	0	0	0	0	0	0	0	0	0.00946931950916847	0	-0.00986404042317286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000686931851275118	0	0	0	0	-0.010181786044538	0	0	0.02872944743178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
815	0	0	0	0	0	0	0	0	0	0.0125713902640218	0	0.0166437550667533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00216806866548578	0	0	0	0	0.0293747753137675	0	0	0.0192587868518079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
816	0	0	0	0	0	0	0	0	0	0.00877135832983925	0	-0.00468382435674435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000766216409386877	0	0	0	0	-0.017088182936167	0	0	0.0270401758163526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
817	0	0	0	0	0	0	0	0	0	-0.0148584426870484	0	-0.0076855205635923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00058188593115472	0	0	0	0	-0.0118233969779672	0	0	-0.0342604153741301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
818	0	0	0	0	0	0	0	0	0	-0.0111547359864043	0	-0.00754881240355676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00059478208174499	0	0	0	0	-0.0193782529216911	0	0	-0.00149863338931625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
819	0	0	0	0	0	0	0	0	0	0.00906639354550869	0	-0.00757001356306852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0301623221919275	0	0	0	0	0.0400012716072102	0	0	0.0233215127267916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
820	0	0	0	0	0	0	0	0	0	-0.0148205668711317	0	-0.00335488660669158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00109671967397608	0	0	0	0	-0.0168778416671434	0	0	-0.0543408309258046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
821	0	0	0	0	0	0	0	0	0	0.00658578051506258	0	-0.00770819189187089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0140057370416134	0	0	-0.0215858456204682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
822	0	0	0	0	0	0	0	0	0	0.00870382933007612	0	-0.0070292832434084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00146852545020703	0	0	0	0	0.0338950935705461	0	0	0.000295624838780294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
823	0	0	0	0	0	0	0	0	0	0.010826646013916	0	0.0186719509613757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00151954800814121	0	0	0	0	0.037086744446876	0	0	0.0262934608445829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
824	0	0	0	0	0	0	0	0	0	0.00722270654879455	0	0.0142945763257011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00141623593445952	0	0	0	0	-0.0240824872186797	0	0	0.00648889360064778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
825	0	0	0	0	0	0	0	0	0	0.00801482117853031	0	-0.00798775448866907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00137510006051568	0	0	0	0	-0.0209521890155436	0	0	-0.0172423554901674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
826	0	0	0	0	0	0	0	0	0	-0.014199153904787	0	-0.00645752382998083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000673645959112579	0	0	0	0	-0.011661525192124	0	0	0.00495869622538849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827	0	0	0	0	0	0	0	0	0	-0.0131617279727787	0	-0.00640067385710189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000645577922616224	0	0	0	0	-0.0165420868717487	0	0	-0.0024889586815636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
828	0	0	0	0	0	0	0	0	0	0.00598437528258953	0	-0.00961360362002713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00144365068571217	0	0	0	0	0.0412051365739107	0	0	0.0181404047575006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
829	0	0	0	0	0	0	0	0	0	0.00677329311035603	0	0.0180661711563537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000686931851275118	0	0	0	0	-0.0196721062275316	0	0	0.0277462346592325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
830	0	0	0	0	0	0	0	0	0	-0.0122427019839513	0	-0.0104264318596878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000761946664659256	0	0	0	0	-0.0182973213418199	0	0	0.000965211470494182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
831	0	0	0	0	0	0	0	0	0	-0.0125085126197155	0	-0.00296219373828433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00118691719597983	0	0	0	0	-0.00762241899652634	0	0	-0.0455171579714186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
832	0	0	0	0	0	0	0	0	0	0.00970946214223066	0	0.0190327093971126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00145741115609501	0	0	0	0	0.0444236091344173	0	0	0.0345068837120171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
