obs_id	BodyBmi	BodyFat	BodyWeight	CaloriesBMR	FoodCaloriesIn	HeartRateIntradayCount	HeartRateZoneOutOfRangeCaloriesOut	HeartRateZoneOutOfRangeMax	HeartRateZoneOutOfRangeMinutes	HeartRateZoneFatBurnCaloriesOut	HeartRateZoneFatBurnMax	HeartRateZoneFatBurnMinutes	HeartRateZoneCardioCaloriesOut	HeartRateZoneCardioMax	HeartRateZoneCardioMinutes	HeartRateZonePeakCaloriesOut	HeartRateZonePeakMinutes	TrackerActivityCalories	TrackerCalories	TrackerDistance	TrackerElevation	TrackerMinutesFairlyActive	TrackerMinutesLightlyActive	TrackerMinutesSedentary	TrackerMinutesVeryActive	TrackerSteps	Water	skipped	Efficiency	SleepLevelDeep	SleepLevelLight	SleepLevelRem	SleepLevelWake	MinutesAfterWakeup	MinutesAsleep	MinutesAwake	MinutesToFallAsleep	TimeInBed	times_slept
44	0.115211284918507	-0.0219609552604829	0.00357692840043462	-0.0168534949416945	0.00468100486679317	0.0275846642770665	0	0.273669163371468	0	-0.182749923747559	0	0	-0.00311129657890693	-0.032103792144565	0	0.00613501458726865	0	0	0	0	0	0.00345506003398175	0	0	0	0.0556165016005215	0.00478278602322946	0	-0.167174593513437	0	-0.00436687282674803	0	0.00961881115020771	0	0	-0.0139953834256102	-0.0909897187719503	0	-0.000244647656478035
45	-0.0428424714415125	-0.0420870110442691	-0.00274549859102449	0.116971571591496	0.0106116408020564	0.0488349320993234	0	-0.0696342148702189	0	-0.108594891393979	0	0	-0.0011401530495211	0.0224087050867061	0	0.0246363974765828	0	0	0	0	0	-0.0142169346516084	0	0	0	-0.170709319423953	0.0149723715641873	0	-0.169077583139941	0	0.0130046674022026	0	-0.0195201747764525	0	0	0.0314307851887668	0.0196316315636045	0	-0.000705127187320136
46	-0.0708605820448506	0.0387264646505447	-0.00495352215305846	0.439505763152005	-0.000678590002087064	0.0325537425638294	0	0.302397153388383	0	-0.0556910999264079	0	0	0.00031988493295973	0.00258716202242499	0	-0.00119949720205637	0	0	0	0	0	-0.0157562824062011	0	0	0	0.0245946806456998	0.00633137029672819	0	-0.350339080729588	0	0.135728655798791	0	0.0626989862691218	0	0	-0.0918516464874268	0.0201250657501223	0	-0.00699099677931759
47	0.114278808166201	-0.0257640811235336	0.00274921964513149	0.148774407806965	0.0197913059067141	-0.128516703372753	0	0.241341997630852	0	-0.195968982300148	0	0	-0.00165459105925681	-0.0381723784905675	0	0.00662211408837145	0	0	0	0	0	0.0128880724642769	0	0	0	0.444506465605422	0.00996806606699168	0	0.848224369711624	0	-0.520775162740817	0	-0.162681551723783	0	0	0.195439402225488	0.0229279945314326	0	0.0122224375935887
48	0.101659559171465	-0.0312912097528463	0.00379500790345062	-0.200965045107889	0.0197381684806361	-0.0204023684410272	0	-0.174098597828071	0	-0.0580872801679739	0	0	-0.00133832954616867	-0.0119425931580061	0	0.00210887151509923	0	0	0	0	0	0.0128808683536923	0	0	0	0.135698175923644	0.00666132480258036	0	0.297277005994693	0	-0.163553167083178	0	-0.00895707565309578	0	0	0.038400478611835	0.0308015336313819	0	0.00330511118053955
49	0.118923597272197	-0.0220598037677818	0.00226915653160089	-0.210106559178521	0.00744523161762739	-0.0855647938244953	0	0.4083171489728	0	-0.0847328824301476	0	0	-0.00123492641662331	-0.0413883517300171	0	0.00856925286046201	0	0	0	0	0	0.010953120873504	0	0	0	0.260255745949308	0.0101002447188877	0	0.523226825010166	0	-0.330033753093506	0	-0.125791804916104	0	0	0.13466822173449	-0.0160718563608682	0	0.0096859092978349
50	-0.0280872383810372	-0.0185873670648348	-0.00039162203813133	-0.0945283583957709	0.00533516512460164	0.0113172645923	0	0.4109922601588	0	-0.275321916101366	0	0	-0.00113126289694728	0.00437277168225452	0	0.00569569271444227	0	0	0	0	0	0.0166767330126096	0	0	0	0.363080269444456	0.00583906340950567	0	-0.123097512538031	0	0.0626420295863485	0	-0.0129957954588286	0	0	-0.0695296599524588	0.00334830340851422	0	-0.00826735365412878
51	0.122317463263657	0.166219984272238	0.00280491257033109	-0.137091352261946	0.00310848098056342	-0.0146529666480001	0	-0.133146934551575	0	-0.0792571417848976	0	0	-0.00438703931999609	-0.0253419190244774	0	0.00927647246093407	0	0	0	0	0	0.0120509360799796	0	0	0	0.298187145672271	-0.00354948369997828	0	-0.138762098551479	0	-0.00637252280935234	0	-0.00472303390662325	0	0	-0.172014161620691	0.0168824982387191	0	-0.0113826870594352
52	0.0536306933351604	0.217578127489714	-0.000488653683908917	0.00795618735255526	0.0192854848321361	0.08786068555883	0	0.137857653894432	0	-0.125218237996738	0	0	-0.00143160391672057	-0.0287495007879168	0	0.00490668038095092	0	0	0	0	0	0.00163471345094889	0	0	0	-0.423834031984256	0.0183339678249653	0	-0.417851785884341	0	0.294366733459856	0	0.0796466318667507	0	0	-0.0972924990471896	-0.298844890534654	0	-0.00330416706594246
53	0.0616971474358657	-0.0504188819379295	0.00285167910321781	-0.0546659727573388	0.00557555639141573	-0.0888347060960036	0	-0.165097771096406	0	-0.0400113781719642	0	0	-0.000669839713417858	-0.0136321493212133	0	0.00197048797383842	0	0	0	0	0	0.0154760686660705	0	0	0	0.253556831342131	-0.0015705329603675	0	0.521139849108837	0	-0.284860395637585	0	-0.105961274320313	0	0	0.120565242612736	0.0102115243664448	0	0.00904763526128488
54	0.156769932594266	-0.0195599591138105	0.00477858165939646	-0.318720884402462	0.013191165345227	0.0510719913621662	0	-0.0645696683083178	0	0.184078412626973	0	0	-0.00238941338215085	-0.0286282582761638	0	0.00875967832439883	0	0	0	0	0	0.00283657314525136	0	0	0	0.18015830206847	-0.00445604311307555	0	-0.317378267273994	0	0.2845317928183	0	0.0709031827087382	0	0	-0.134379724607977	0.0486385126710488	0	-0.00977307372883732
55	-0.567579850592241	0.244215453328859	-0.0142310931260548	0.594200936735073	0.0154514547667181	0.0724821362186713	0	0.446434831576768	0	0.0565398429013182	0	0	-0.000154762195152665	-0.0349843630810016	0	0.0105162679581596	0	0	0	0	0	-0.00745991251401426	0	0	0	0.280575782523404	0.0106971592802091	0	-0.331372545162849	0	0.318372527198528	0	0.0969915823329561	0	0	-0.0845091151287704	0.00585071964014066	0	-0.00335666722491661
56	-0.0503277053495323	-0.0176135040661999	-0.000439058179104945	0.0906420203806984	0.0209339213488489	-0.00384015089009036	0	0.217441973188471	0	-0.0850493131104703	0	0	-0.00177199481675059	-0.033437671843277	0	0.00454822267270948	0	0	0	0	0	0.00206859817524205	0	0	0	0.0826552410438265	-0.0121624814639076	0	0.0529924489105773	0	0.0466619912366648	0	0.158175560970031	0	0	0.0384146065209847	0.00581547434110373	0	0.000399574383628869
