obs_id	RaceAmerican Indian/Alaska Native	RaceAsian	RaceBlack or African American	RacePrefer not to answer	RaceSomething else	RaceWhite	isHispanicYes	isHispanicNA	Relationship_StatusIn a committed relationship but not married	Relationship_StatusMarried	Relationship_StatusPrefer not to answer	Relationship_StatusSingle	Relationship_StatusWidowed	educationBachelor's degree	educationDoctorate degree	educationHigh school graduate or GED	educationLess than a high school diploma	educationMaster's degree	educationSome college credit, no degree	educationTrade/technical/vocational training	employmentPart-time employment	employmentRetired	employmentStudent	employmentUnemployed	sexmale	sexNA	genderMale	genderNon-binary	genderPrefer not to answer	genderTrans female	genderTrans male	sexualityGay or lesbian	sexualityHeterosexual	sexualityPrefer not to answer	sexualitySomething else	age	BodyBmi	BodyFat	BodyWeight	CaloriesBMR	FoodCaloriesIn	HeartRateIntradayCount	HeartRateZoneOutOfRangeCaloriesOut	HeartRateZoneOutOfRangeMax	HeartRateZoneOutOfRangeMinutes	HeartRateZoneFatBurnCaloriesOut	HeartRateZoneFatBurnMax	HeartRateZoneFatBurnMinutes	HeartRateZoneCardioCaloriesOut	HeartRateZoneCardioMax	HeartRateZoneCardioMinutes	HeartRateZonePeakCaloriesOut	HeartRateZonePeakMinutes	TrackerActivityCalories	TrackerCalories	TrackerDistance	TrackerElevation	TrackerMinutesFairlyActive	TrackerMinutesLightlyActive	TrackerMinutesSedentary	TrackerMinutesVeryActive	TrackerSteps	Water	skipped	Efficiency	SleepLevelDeep	SleepLevelLight	SleepLevelRem	SleepLevelWake	MinutesAfterWakeup	MinutesAsleep	MinutesAwake	MinutesToFallAsleep	TimeInBed	times_slept
911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000590632896816145	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115845304300239	0	0	0	0	0	0	0	0	0	0	0.001900053132975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00644907010072272	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0330108363039538	0	0	0	0	0	0	0	0	0	0	-0.00362782192371208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00080957044487297	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0295654510580995	0	0	0	0	0	0	0	0	0	0	-0.00241381265277833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000176418552111382	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00295239624961788	0	0	0	0	0	0	0	0	0	0	-0.00077808024860074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000311764209634841	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00105987342851121	0	0	0	0	0	0	0	0	0	0	-0.000238490230692214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000457092692207207	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00969899842522515	0	0	0	0	0	0	0	0	0	0	0.000595319317685137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000333624922273438	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.020569799444958	0	0	0	0	0	0	0	0	0	0	-0.00217850192332142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00104457982081854	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00924429449518137	0	0	0	0	0	0	0	0	0	0	0.0012411797551368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000635887428055849	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0127066124082886	0	0	0	0	0	0	0	0	0	0	-0.000533359361845844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000306549711031242	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0139522238315279	0	0	0	0	0	0	0	0	0	0	-0.000699870416511807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00061225662963778	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00627945347331202	0	0	0	0	0	0	0	0	0	0	0.000970885600766108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000644349537727143	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00215366487806086	0	0	0	0	0	0	0	0	0	0	0.000239908079655185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000550269074536543	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011555508913421	0	0	0	0	0	0	0	0	0	0	0.000818252747891345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00106817227963998	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00678454190775722	0	0	0	0	0	0	0	0	0	0	0.000284141368603566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000129959863926223	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00167404510207015	0	0	0	0	0	0	0	0	0	0	0.000797240697444873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000482514999521497	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00684842395808676	0	0	0	0	0	0	0	0	0	0	4.75951418320436e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000334469222382445	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00480475501646558	0	0	0	0	0	0	0	0	0	0	0.00051914944289011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0131402981888993	0	0	0	0	0	0	0	0	0	0	0.00035306937058618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000293282036416075	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00711618715231226	0	0	0	0	0	0	0	0	0	0	-0.0012337898472691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000804301507316675	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0114860510446431	0	0	0	0	0	0	0	0	0	0	0.000698789706571533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00651321578940491	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.028983037732588	0	0	0	0	0	0	0	0	0	0	-0.00352389668523491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000748475856495382	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0130953770447032	0	0	0	0	0	0	0	0	0	0	0.00081586509094825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00075398566231367	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115947437131592	0	0	0	0	0	0	0	0	0	0	-0.000590143360744473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000343297595292012	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0145405952576328	0	0	0	0	0	0	0	0	0	0	0.00163678973262786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000455757230010572	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.011349297328594	0	0	0	0	0	0	0	0	0	0	-7.22215025674618e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000508694229981778	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112299345605122	0	0	0	0	0	0	0	0	0	0	0.000848801949517831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000413930153256262	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0139449513290958	0	0	0	0	0	0	0	0	0	0	0.000798583343640015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000622697540983166	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0155797354653795	0	0	0	0	0	0	0	0	0	0	0.00214087767371337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011454796699218	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0142822544537466	0	0	0	0	0	0	0	0	0	0	0.000937827704719965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00050245336370934	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00353684106983312	0	0	0	0	0	0	0	0	0	0	-0.00132540477208996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00117999611883945	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0081212997521288	0	0	0	0	0	0	0	0	0	0	-0.000891835138493752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00109058528659783	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00458301878786939	0	0	0	0	0	0	0	0	0	0	-0.000785987757422136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000793263426693308	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0133286338422645	0	0	0	0	0	0	0	0	0	0	-0.000764156856590224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000151138192064679	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0101683350886246	0	0	0	0	0	0	0	0	0	0	-0.000190792838798269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000929454673742063	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00632182214195389	0	0	0	0	0	0	0	0	0	0	0.000876018190371435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000919675974166532	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0117810365288318	0	0	0	0	0	0	0	0	0	0	-0.000633195591909282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000674470532636866	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00942845026439459	0	0	0	0	0	0	0	0	0	0	-0.00118255375919163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00634752804486969	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.02649728088272	0	0	0	0	0	0	0	0	0	0	-0.00166576666850692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000402521257979641	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00118694566176956	0	0	0	0	0	0	0	0	0	0	0.000773986053417016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000784196423689443	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00292476488699241	0	0	0	0	0	0	0	0	0	0	0.000633044248069821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000554652513114995	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00657688861338143	0	0	0	0	0	0	0	0	0	0	0.000675579738185337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000351317163491118	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0168959084218684	0	0	0	0	0	0	0	0	0	0	-0.00128844291094206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000484942374044899	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015282150694654	0	0	0	0	0	0	0	0	0	0	0.000361067166542365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00621120180983186	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0109794474612544	0	0	0	0	0	0	0	0	0	0	-0.000151571332144324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00056895595502617	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00330680560477154	0	0	0	0	0	0	0	0	0	0	-0.00057325413479768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00702647944495674	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0296229719593234	0	0	0	0	0	0	0	0	0	0	-0.00212801608751784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000616467574710092	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.010896948378178	0	0	0	0	0	0	0	0	0	0	-0.00128807539961676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00672406287731974	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0298820890804582	0	0	0	0	0	0	0	0	0	0	-0.00336873063989478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000511189200613273	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00283359470112064	0	0	0	0	0	0	0	0	0	0	-0.000669465367031818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00030037960424852	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00576639487858439	0	0	0	0	0	0	0	0	0	0	0.00151195442556314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000991417783329065	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00865350394025938	0	0	0	0	0	0	0	0	0	0	0.00106261115324844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00080571643466273	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0183244939508615	0	0	0	0	0	0	0	0	0	0	-0.00184440101307016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000640937347109606	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0123893692957122	0	0	0	0	0	0	0	0	0	0	-0.000701898638129146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000499491170317825	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00907288089704147	0	0	0	0	0	0	0	0	0	0	-0.000996110979106647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000426681358428988	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00862157101271336	0	0	0	0	0	0	0	0	0	0	0.000932280473748145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000425862860654142	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00975171415669261	0	0	0	0	0	0	0	0	0	0	0.000896512349204133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000402231706639433	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0138504216578743	0	0	0	0	0	0	0	0	0	0	0.00215466871328958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000140267710180997	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000612907475614375	0	0	0	0	0	0	0	0	0	0	0.000594065700252458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000621676866952282	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0134616877139361	0	0	0	0	0	0	0	0	0	0	-0.000790740674525471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000642843619989814	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00677514486134858	0	0	0	0	0	0	0	0	0	0	0.000820751553113346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000584850451056209	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0082748807267602	0	0	0	0	0	0	0	0	0	0	0.000962431897791558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00718885760119951	0	0	0	0	0	0	0	0	0	0	0.000852013202874665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000554509346060478	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00581960278716034	0	0	0	0	0	0	0	0	0	0	0.00113830670036798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00055381393908091	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00435771300876444	0	0	0	0	0	0	0	0	0	0	0.000612439964741159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000169863914818863	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0235162909015667	0	0	0	0	0	0	0	0	0	0	-0.00154548151201395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000314778858275253	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00661432249517206	0	0	0	0	0	0	0	0	0	0	0.00104015589356309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000948286502377826	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00904324025880504	0	0	0	0	0	0	0	0	0	0	0.000306509366669439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000652570608687085	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000663270485835148	0	0	0	0	0	0	0	0	0	0	-0.0011526108789484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000299346021071729	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00126079268427344	0	0	0	0	0	0	0	0	0	0	-0.000232772956138274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000312418336789607	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00132651623860776	0	0	0	0	0	0	0	0	0	0	-0.000938401857552234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00847740024883387	0	0	0	0	0	0	0	0	0	0	0.000667065962576885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00030405181824517	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377239613783725	0	0	0	0	0	0	0	0	0	0	0.00111180836545491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000292263405409915	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00677666757058132	0	0	0	0	0	0	0	0	0	0	0.00150187979289834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000458382002579148	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119273217895084	0	0	0	0	0	0	0	0	0	0	0.00110797516218189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00626221602306294	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0179985765165798	0	0	0	0	0	0	0	0	0	0	-0.00244720720889202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
