obs_id	RaceAmerican Indian/Alaska Native	RaceAsian	RaceBlack or African American	RaceNative Hawaiian or Other Pacific Islander	RacePrefer not to answer	RaceSomething else	RaceWhite	isHispanicYes	isHispanicNA	Relationship_StatusIn a committed relationship but not married	Relationship_StatusMarried	Relationship_StatusPrefer not to answer	Relationship_StatusSingle	Relationship_StatusWidowed	educationBachelor's degree	educationDoctorate degree	educationHigh school graduate or GED	educationLess than a high school diploma	educationMaster's degree	educationSome college credit, no degree	educationTrade/technical/vocational training	employmentPart-time employment	employmentRetired	employmentStudent	employmentUnemployed	sexmale	sexNA	genderMale	genderNon-binary	genderPrefer not to answer	genderTrans female	genderTrans male	sexualityGay or lesbian	sexualityHeterosexual	sexualityPrefer not to answer	sexualitySomething else	age	BodyBmi	BodyFat	BodyWeight	CaloriesBMR	FoodCaloriesIn	HeartRateIntradayCount	HeartRateZoneOutOfRangeCaloriesOut	HeartRateZoneOutOfRangeMax	HeartRateZoneOutOfRangeMinutes	HeartRateZoneFatBurnCaloriesOut	HeartRateZoneFatBurnMax	HeartRateZoneFatBurnMinutes	HeartRateZoneCardioCaloriesOut	HeartRateZoneCardioMax	HeartRateZoneCardioMinutes	HeartRateZonePeakCaloriesOut	HeartRateZonePeakMinutes	TrackerActivityCalories	TrackerCalories	TrackerDistance	TrackerElevation	TrackerMinutesFairlyActive	TrackerMinutesLightlyActive	TrackerMinutesSedentary	TrackerMinutesVeryActive	TrackerSteps	Water	skipped	Efficiency	SleepLevelDeep	SleepLevelLight	SleepLevelRem	SleepLevelWake	MinutesAfterWakeup	MinutesAsleep	MinutesAwake	MinutesToFallAsleep	TimeInBed	times_slept
343	0	0	-0.0161592342678824	0	0.0178576312844693	0	0	0	0	0.109856814504682	0.148554775727229	0	-0.012092805923592	0	-0.0737188106495734	0.0153208157543166	0	-0.0295352694295011	0	-0.0712620877996846	-0.032610410113674	0.0556838142923769	-0.597289083073105	0.0519714538419917	0	0	0	-0.00829402161062395	0	0	0	0	0	0	0	0.00346067923261003	0	0.00301053015869301	-0.00119424312714895	0	-0.0964542885095194	-0.00205678576946123	-0.182509122322631	0	-0.595113481179641	0	-0.103518199069351	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.152488841780569	0	0.446404024581054	0.00188561448001269	0	0.768112800612109	0	-0.330775107807415	0	-0.060826899967232	0	0	0	0.0512006540788306	0	0
344	0.00776383349130968	0	-0.020199042834853	0	0	0	0	0	0	-0.225816785370736	-0.0799910330838926	0	-0.012092805923592	0	0.0294875242598294	0.0306416315086331	0	-0.0295352694295011	0	0.18324536862776	-0.0434805468182321	-0.187300102619813	0.0271495037760502	0.0461968478595483	0	0	-0.00378317753280471	-0.0105560275044305	0	0	0	0.0132258144507164	0	0	0	0.00346067923261003	0	0.149134284980246	-0.0314561828519932	0	-0.0699497763033831	0.0072468856249064	0.121263199163349	0	-0.128454744296275	0	0.00384018649835841	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012557564555712	0	0.1156215029168	0.00173090829300287	0	-0.294446724537041	0	0.119932073891384	0	0.0481329062222562	0	0	0	0.0154988670388271	0	0
345	0	0	-0.0242388514018236	0	0.0535728938534079	0	0	0	0	0.0854441890591973	0.171409356608341	0	-0.0146841214786474	0	0.0252750207941395	0.0153208157543165	0	-0.0147676347147505	0	0.173065070370663	-0.010870136704558	0.0607459792280475	0.0542990075521004	-0.248308057245072	0	0	0	-0.0105560275044304	0	0	0	0	0	0	0	0.00173033961630501	0	0.13499709881866	-0.0376562212479826	0	-0.086787399883851	0.00963437723840266	0.00886084277159505	0	0.134402544792502	0	-0.103833857070021	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00438436131788357	0	0.00181158623219845	0.00329519933726514	0	-0.0334218651005413	0	0.00219624290253042	0	-0.0132723544946918	0	0	0	-0.188103881574684	0	0
346	0	0	-0.00807961713394119	0	0.0178576312844693	0	0	0	0.0120621895465881	0.0610315636137123	0.142841130506951	0	-0.0103652622202216	0	0.0400187829240541	-0.704757524698561	0	-0.0147676347147505	0	-0.0712620877996845	-0.021740273409116	0.0506216493567062	0.0678737594401256	0.0577460598244352	0	0	0	0.0286520746548827	0	0.0187552086717974	0	0	0	0	0	0.00173033961630501	0	-0.248048289468526	-0.0236739768965361	0	0.472349178921524	0.00359679179218361	0.048275317707964	0	0.290713025285947	0	0.101926947788735	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068828634560404	0	-0.584857423750097	0.00538743031426059	0	-0.252280972424278	0	0.00322404166345234	0	-0.00212629828681765	0	0	0	0.0074138333738744	0	0
347	0.00776383349130968	0	-0.0282786599687942	0	0	0	0	0	0	-0.250229410816221	-0.119986549625839	0	-0.0129565777752771	0	0.0252750207941395	0.0306416315086331	0	0	0	0.167974921242114	-0.021740273409116	0.0607459792280475	0.0542990075521004	-0.242533451262628	0	0	0	-0.00754001964602177	0	0	0	0.0264516289014328	0	0	0	0.000865169808152507	0	0.0473630540482046	-0.0273525453474229	0	-0.135085039553468	0.0101653964575494	0.0635457479036526	0	-0.149548830791349	0	-0.0472579406257547	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00480302909606618	0	-0.234637939736726	0.00208152557637609	0	-0.206142099445994	0	0.09601875819856	0	-0.00196733036362729	0	0	0	0.015536155943887	0	0
348	0.00776383349130968	0	-0.0121194257009118	0	0	0	0	0	0	-0.238023098093478	-0.108559259185283	0	-0.0164116651820177	0	0.0315937759926744	0	0	0	0	-0.0559916404140379	0.510896425114226	0.0506216493567062	0.0135747518880251	0.0404222418771047	0	0	0	0.025636066796474	0	0	0	0	0	0	0	0.00173033961630501	0	0.0278261264870498	-0.0179539307057572	0	0.0853610745212267	0.000815202462830354	-0.0316814705733574	0	0.12936913991397	0	-0.0720566307578694	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0432033317904706	0	-0.929140355108469	0.000444189310990245	0	-0.297137774605428	0	0.0844122523277754	0	0.0275640248710919	0	0	0	0.00736322700272167	0	0
349	0.023291500473929	0	-0.00807961713394117	0	0	0	0	0	0	0.0610315636137123	0.211404873150288	0	-0.00950149036853654	0	0.0126375103970698	0.0153208157543166	0	-0.0147676347147505	0	-0.0661719386711356	-0.010870136704558	0.0506216493567063	0.0950232632161758	0.0288730299122176	0	0	-0.00378317753280472	-0.00904802357522611	0	0.0187552086717974	0	0	0	0	0	0.00173033961630501	0	0.0387055312131194	-0.0155628366123626	0	-0.0180575024470516	0.00349320797913392	0.00397899152967567	0	0.188442597538775	0	-0.14426304968041	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0380963551120331	0	0.0469845363923688	0.00366631818212536	0	0.124145952736043	0	0.104914169921809	0	0.0542816303390018	0	0	0	0.0142903069909034	0	0
350	0	0	0.173711768379736	0	0.0178576312844693	0	0	0	0	0.0671347199750836	-0.119986549625839	-0.0349757562607026	0.031095786660665	0	0.0168500138627596	0.0459624472629496	0	-0.0147676347147505	0	-0.0610817895425868	-0.032610410113674	0.0455594844210356	0.0678737594401255	0.0288730299122176	0	0	0	-0.0120640314336348	0	0.0187552086717974	0	0	0	0	0	0.00346067923261002	0	-0.00532537889036172	-0.0185723846903686	0	-0.0101063631457341	0.0116496707388725	-0.0392751541367657	0	0.315706769864005	0	-0.174015967950819	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012273921272545	0	-0.301689459577344	0.00797019933522509	0	0.175362872622223	0	-0.137645589159632	0	-0.0213711910298568	0	0	0	-0.0659401016120024	0	0
351	0.0155276669826194	0	-0.0040398085669706	0	0.0178576312844693	0	0	0	0	0.0488252508909699	-0.102845613965005	0	0.0285044711056096	0	0.0273812725269844	0.0612832630172662	0	0.708846466308025	0	-0.0712620877996846	-0.021740273409116	-0.192362267555484	0.0271495037760502	0.0346476358946611	0	0	0	0.0294060766194848	0	0	0	0	0	0	0	0.00173033961630501	0	0.197710228025636	-0.0507475058873974	0	0.0726117221234815	0.0110476624420921	0.0710486834515779	0	-0.1509260577988	0	0.0648528441704549	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0622233166199616	0	-0.414518631732263	0.00386724947310052	0	-0.38928453587106	0	0.101364690620309	0	0.0303826651963447	0	0	0	0.010615236418536	0	0
352	0	0	-0.020199042834853	0	0	0	0	0	0.0120621895465881	0.0427220945295986	-0.0742773878636145	0	0.0310957866606651	0	0.0147437621299147	0.107245710280216	0	0	0	-0.0814423860567824	-0.032610410113674	0.0404973194853649	0.0407242556640754	0.0288730299122176	0	0	0	-0.0113100294690326	0	0.0187552086717974	0	0.0132258144507164	0	0	0	-0.0380674715587103	0	-0.158206084450124	-0.0252435443420306	0	0.0966562430568732	-0.00122513855616983	-0.130995427000978	0	-0.424697787302876	0	0.0186164937878462	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0848201060003776	0	0.37256066794328	-0.0010912830920466	0	0.332956113130884	0	-0.0946337161862601	0	-0.0332238146310997	0	0	0	0.0128918392505282	0	0
353	0	0	-0.0161592342678824	0	0	0	0	0	0.0120621895465881	0.0671347199750836	-0.102845613965005	0	0.025049383698869	0	0.0252750207941395	0.0306416315086331	0	-0.029535269429501	0	0.162884772113565	-0.043480546818232	-0.217673092233837	0.0271495037760502	0.0346476358946611	0	0	0	-0.0120640314336348	0	0	0	0.0132258144507164	0	0	0	0.00432584904076252	0	0.110531706629928	-0.0232404984395755	0	-0.159701461220676	0.00333370715737103	-0.125527275397362	0	-0.291545846521694	0	0.0164401496718407	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.103925903705347	0	0.169455119794327	0.00209762915625558	0	0.870059650773388	0	-0.330495546119452	0	-0.0569735686173364	0	0	0	0.0225957447196923	0	0
354	0.00776383349130968	0	-0.00807961713394119	0	0	0	0	0	0	0.0671347199750836	-0.142841130506951	0	-0.0103652622202217	0	0.0168500138627596	0.0612832630172662	0	0	0	0.18324536862776	-0.010870136704558	0.0354351545496944	0.0135747518880251	0.0230984239297741	0	0	0	-0.00603201571681739	0	0.0187552086717974	0	0	0	0	0	0.00259550942445752	0	0.00816416856621877	0.0101328045812298	0	-0.225466086963044	0.0100582597584195	0.0258563315752708	0	-0.246850444327546	0	-0.12875881822226	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00316702636720179	0	-0.00760022908645754	0.00619787269098499	0	-0.013962756947506	0	0.0243197167653351	0	-0.00387822281941287	0	0	0	-0.00651317674133205	0	0
355	0	0	-0.0242388514018236	0	0	0	0	0	0	0.0915473454205685	-0.0799910330838926	0	0.0259131555505542	0	0.0210625173284495	0.0612832630172662	0	-0.029535269429501	0	0.157794622985016	-0.021740273409116	0.0151864948070118	0.0950232632161757	-0.236758845280184	0	0	0	0.0294060766194847	0	0	0	0.0264516289014328	0	0	0	0.00519101884891504	0	0.0156962998240571	-0.0326658253225529	0	0.355909383760475	-0.00676721949070998	0.046951335505574	0	0.522136146452656	0	-0.128712207221827	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125489646705013	0	0.0846486438951825	0.00435983327809029	0	0.11012685264025	0	-0.0618407973667191	0	-0.00531298654896128	0	0	0	0.0270937188925431	0	0
356	0.0155276669826194	0	-0.020199042834853	0	0.0178576312844693	0	0	0	0	0.0671347199750836	-0.108559259185283	-0.0349757562607026	0.0319595585123502	0	-0.0589750485196588	0.0612832630172662	0	-0.029535269429501	0	-0.0509014912854889	-0.043480546818232	0.0556838142923768	0.0542990075521004	0.0461968478595482	0	0	0	0.0271440707256784	0	0.0187552086717974	0	0.0264516289014328	0	0	0	0.00173033961630501	0	0.0613970741943559	-0.017212305699571	0	0.129537001692558	0.00620445033412588	-0.0946797900862218	0	-0.243609341523564	0	-0.119352469462675	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0136429252690165	0	0.490188783972626	0.00154559305596533	0	0.107697619934221	0	0.127803651450513	0	0.0374997478904305	0	0	0	0.0162446451400251	0	0
357	0	0	0.169671959812765	0	0	0	0	0	0	0.0671347199750836	-0.137127485286673	-0.0349757562607026	0.0285044711056096	0	-0.0779313141152634	0	0	-0.0147676347147505	0	-0.0763522369282335	-0.043480546818232	0.0151864948070119	0.0678737594401255	-0.259857269209959	0	0	0	-0.00754001964602175	0	0.0187552086717974	0	0	0	0	0	0.00259550942445752	0	0.181312104896877	-0.0281291374465061	0	-0.16194498793418	0.0118856960450807	-0.118414100543765	0	0.24636454400278	0	-0.154999272875232	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0793030524881765	0	0.254635473999568	0.00297217731808686	0	0.453208467638161	0	-0.261842500737788	0	-0.0313196670019263	0	0	0	0.0256068238032795	0	0
358	0.00776383349130968	0	-0.00807961713394119	0	0	0	0	0	0.0120621895465881	0.0610315636137124	0.194263937489453	-0.0349757562607026	-0.0112290340719068	0	0.0189562655956046	0.0306416315086331	0	-0.0443029041442516	0	-0.0661719386711356	-0.021740273409116	0.040497319485365	-0.63801333873718	0.0288730299122176	0	0	-0.00378317753280471	-0.0105560275044304	0	0.0187552086717974	0	0	0	0	0	0.00259550942445752	0	0.034943856413601	0.377964869914084	0	-0.20496410097768	0.00173894234275425	0.0700794654478143	0	-0.10843892238427	0	-0.0492596610184175	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0225981680494119	0	-0.234418252875761	0.00354149098733128	0	-0.386022097002588	0	0.121528201425224	0	0.01870606876486	0	0	0	0.00592216136742527	0	0
359	0.00776383349130968	0	-0.0121194257009118	0	0.0178576312844693	0	0	0	0	0.0671347199750836	-0.142841130506951	0	0.025049383698869	0	0.0273812725269844	0.0306416315086331	0	-0.029535269429501	0	0.178155219499211	-0.010870136704558	0.0556838142923768	0.0950232632161758	-0.242533451262628	0	0	0	0.0286520746548826	0	0.0375104173435949	0	0	0	0	0	0.00173033961630501	0	0.108797721123345	-0.0108275489669495	0	-0.0876631733725895	0.00336932566262844	0.00707280867757385	0	0.315048676767791	0	0.0202919369865255	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0730239842378289	0	-0.45607123456737	0.00254999479967566	0	-0.0846996318442694	0	0.0394032423341823	0	0.0302887370999279	0	0	0	0.00927416758298876	0	0
360	-0.357136340600245	0	-0.0121194257009118	0	0	0	0	0	0	0.0549284072523412	-0.0628500974230584	-0.0349757562607026	0.0302320148089799	0	-0.0716125589167285	0.0306416315086331	0	-0.029535269429501	0	-0.050901491285489	-0.010870136704558	0.040497319485365	0.0542990075521004	0.0346476358946611	0	0	0	0.026390068761076	0	0	0	0.0132258144507164	0	0	0	0.00259550942445752	0	-0.438676486952131	-0.039109642464039	0	0.421795561948596	0.00570419736678276	0.0451755985272954	0	0.314129151509676	0	0.0650266195863348	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0363098317575367	0	0.293890321661828	0.00535820215671535	0	-0.012092360930442	0	-0.0285697910683709	0	0.0121127254217602	0	0	0	-0.18367582409882	0	0
361	0	0	-0.00807961713394119	0	0.0178576312844693	0	0	0	0	0.0854441890591973	-0.102845613965005	0	0.0276406992539245	0	0.0273812725269844	0.0459624472629497	0	-0.0147676347147505	0	0.188335517756309	-0.021740273409116	0.0506216493567062	0.0407242556640753	0.0577460598244352	0	0	0	-0.00980202553982821	0	-0.900250016246277	0	0	0	0	0	0.00173033961630501	0	-0.0353520135282568	-0.0328602106983369	0	0.119074202986308	0.00845301443895258	0.0539267508486487	0	0.457023633739699	0	-0.146577576889725	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00586776827372835	0	0.29897725177354	0.00379094995317769	0	-0.568961167374317	0	0.0172619019203084	0	0.00479034567710761	0	0	0	-0.00727466585320433	0	0
362	0	0	-0.0282786599687942	0	0.0178576312844693	0	0	0	0	0.0305157818068561	0.165695711388063	0	-0.0129565777752771	0	0.0231687690612945	0.0766040787715827	0	-0.0147676347147505	0	-0.0509014912854889	-0.021740273409116	0.0253108246783531	0.0271495037760502	0.0288730299122177	0	0	0	-0.00904802357522608	0	0	0	0	0	0	0	0.00173033961630501	0	-0.0929224745823282	0.343037524965343	0	0.0924716314307986	0.00112888822809478	0.0880991755331602	0	0.320381863415923	0	-0.206230887428141	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0584222903029504	0	-0.362334595351065	0.00315523040745507	0	-0.348977851957631	0	0.229801675241699	0	0.0360931455917856	0	0	0	0.0126009864170288	0	0
363	0.00776383349130966	0	-0.0242388514018236	0	0.0535728938534079	0	0	0	0	0.0976505017819398	-0.0971319687447266	0	0.0319595585123502	0	0.0294875242598294	0.0306416315086331	0	0	0	0.193425666884858	-0.010870136704558	0.0556838142923768	0.0407242556640753	0.0346476358946612	0	0	0	-0.0105560275044305	0	0.0187552086717974	0	0.0132258144507164	0	0	0	0.000865169808152507	0	-0.152274586896888	-0.0230416333537011	0	-0.0323570388414155	0.0102292336942273	0.0494944248278482	0	-0.678276304740084	0	0.842774185387558	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00113924098468109	0	-0.163786580286073	0.00305077856593268	0	-0.423442833166727	0	-0.0403278485529178	0	0.00126297998805118	0	0	0	0.00812710965917566	0	0
364	0	0	-0.0161592342678824	0	0	0	0	0	0	0.0610315636137123	-0.0971319687447267	0	0.0267769274022394	0	0.0294875242598294	0.0459624472629497	0	0	0	-0.0407211930283912	-0.0217402734091161	0.0354351545496944	0.0407242556640753	-0.236758845280184	0	0	0	-0.00904802357522609	0	0.0187552086717974	0	0.0132258144507164	0	0	0	0.000865169808152507	0	0.191379372135273	-0.0375720910209539	0	-0.147339451568555	0.00505338411906381	-0.149360247553817	0	0.0942629797109392	0	-0.106453059492142	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0485908411179347	0	-1.00706411795713	0.00712156310133954	0	0.372312236709999	0	-0.103385640619571	0	-0.0208253828703709	0	0	0	0.00480760525950899	0	0
365	0	0	-0.00807961713394119	0	0.0535728938534079	0	0	0	0	0.079341032697826	-0.108559259185283	0	0.0259131555505542	0	0.0337000277255193	0.0306416315086331	0	0	0	-0.0712620877996845	-0.065220820227348	-0.217673092233837	0.0407242556640753	0.0404222418771046	0	0	-0.00378317753280471	0.0278980726902805	0	0	0	0.0132258144507164	0	0	0	0.000865169808152507	0	-0.0121379810843021	-0.0188786967665156	0	0.0176328998006371	0.0107788510915732	0.066803533195048	0	0.348339134051348	0	-0.0821547720087403	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0974001364951292	0	-0.242528624254232	0.001263940060182	0	-0.207660788798695	0	0.148502646844183	0	0.0254235307452746	0	0	0	0.0378904359783648	0	0
366	0	0	-0.0161592342678824	0	0.0178576312844693	0	0	0	0.0120621895465881	0.0366189381682274	0.20569122793001	0	-0.0120928059235919	0	-0.0737188106495734	0.0153208157543165	0	0	0	-0.0356310438998422	0	0.0354351545496943	0.0271495037760502	0.0288730299122177	0	0	0	-0.0113100294690326	0	0.0187552086717974	0	0	0	0	0	0	0	0.0154129899485511	0.113896795307269	0	-0.124770529124212	-0.227039377897738	0.1153998451383	0	0.312133319486101	0	-0.279359459882268	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0359909554713861	0	0.315673149834414	-0.0131934966547539	0	-0.460301713800618	0	0.278672267961002	0	0.0523199693402395	0	0	0	0.00490881800181446	0	0
367	0	0	0.169671959812765	0	0	0	0	0	0	0.0549284072523411	-0.0971319687447267	0	0.031095786660665	0	-0.0737188106495735	0.0306416315086331	0	0	0	-0.0712620877996845	0	-0.207548762362495	0.0135747518880251	0.0230984239297741	0	0	0	-0.0090480235752261	0	0	0	0.0132258144507164	0	0	0	0.00259550942445752	0	0.0934552387831012	0.0762965979837224	0	-0.156135169782253	0.00721607497449697	-0.00110111606343963	0	-0.81819619675105	0	0.0402366529749585	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0145288152387575	0	0.188979321008425	0.00262182280241766	0	0.0546317095627638	0	0.0489269099254548	0	0.014714651451393	0	0	0	0.030034881279143	0	0
368	0	0	-0.0040398085669706	0	0	0	0	0	0	0.0549284072523411	0.148554775727229	0	-0.0146841214786474	0	-0.0652938037181936	0.122566526034532	0	-0.029535269429501	0	-0.0458113421569401	-0.0434805468182321	0.0354351545496944	0.0271495037760502	0.0288730299122176	0	0	0	-0.0113100294690326	0	0	0	0.0132258144507164	0	0	0	0.00173033961630501	0	-0.0137771122900082	-0.0238240720801581	0	-0.0520141550716593	0.0073623909256392	0.0257492295445822	0	0.0851049170412166	0	-0.0931457175079762	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0199751264234482	0	-0.225345241435179	0.00506085083270971	0	-0.367707317280317	0	-0.0106879928404047	0	-0.0025355384945587	0	0	0	0.0225198351629632	0	0
369	0.0155276669826193	0	-0.0161592342678824	0	0	0	0	0	0	0.0854441890591973	0.171409356608341	-0.0349757562607026	-0.0138203496269622	0	0.0168500138627596	0.0459624472629497	0	-0.0147676347147505	0	-0.0458113421569402	-0.021740273409116	0.0455594844210356	0.0271495037760502	0.0404222418771047	0	0	0	-0.00980202553982826	0	0	0	0.0132258144507164	0	0	0	0.00173033961630501	0	0.0436039259023277	-0.0285815436447556	0	-0.191454428651876	0.00550587173646744	0.0311003484638907	0	0.0150135811884093	0	-0.160357116086436	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0582013560208699	0	-0.299905988808043	0.00218397633306372	0	-0.241562601530153	0	0.138430893251564	0	0.0265400691478299	0	0	0	0.0121202258910779	0	0
370	0.00776383349130968	0	-0.0161592342678824	0	0.053572893853408	0	0	0	0	0.0488252508909699	0.154268420947507	0	-0.012092805923592	0	-0.0695063071838835	0.0459624472629497	0	0	0	-0.0559916404140379	0	-0.187300102619813	0.0135747518880251	0.0115492119648871	0	0	-0.00378317753280472	-0.00904802357522611	0	0	0	0	0	0	0	0.00692135846522002	0	0.105560655021753	-0.0243064738266584	0	-0.12851097731294	0.0061613229058168	0.356612221506248	0	-0.185821864441038	0	-0.0973678569238472	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0490196722133052	0	-0.410947417648919	0.00177249152770398	0	-0.0455213941430408	0	0.0682927287065138	0	0.0152165336612099	0	0	0	0.00518715304315444	0	0
371	0.00776383349130968	0	-0.020199042834853	0	0.0178576312844693	0	0	0	0	-0.244126254454849	-0.108559259185283	0	-0.0112290340719068	0	0.0210625173284496	0.0306416315086331	0	0	0	0.203605965141956	-0.021740273409116	-0.232859587040849	0.0271495037760502	0.0288730299122176	0	0	0	-0.0105560275044305	0	0	0	0	0	0	0	0.00259550942445752	0	-0.111702308456096	-0.0262675537870939	0	0.0665302989265755	0.0291851636668888	-0.00588436916572307	0	-0.0288442449150107	0	-0.0441084015930039	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0351060187152627	0	-0.61994469319464	0.00323890082213802	0	-0.106615452988286	0	0.0608153565844571	0	-0.0221086117266425	0	0	0	0.0318567106406412	0	0
372	0.00776383349130968	0	-0.020199042834853	0	0	0	0	0	0	0.0549284072523411	-0.0799910330838926	-0.0349757562607026	0.0267769274022393	0	0.0231687690612945	0.0306416315086331	0	-0.0147676347147505	0	0.218876412527603	-0.021740273409116	0.0151864948070119	0.0678737594401256	-0.248308057245071	0	0	0	-0.00754001964602175	0	0	0	0	0	0	0	0.000865169808152507	0	0.189517289332171	-0.0356818366718711	0	-0.0833211525095696	0.0249919286100437	0.137404939702525	0	-0.102286233837151	0	0.459472580701548	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0808893160226967	0	-0.228139228070278	0.00241093526519363	0	-0.470533178651593	0	0.164819832541303	0	0.0591850589106199	0	0	0	0.0148652795911731	0	0
373	0.00776383349130968	0	-0.0282786599687942	0	0	0	0	0	0	0.0854441890591973	-0.0914183235244487	0	0.0302320148089799	0	0.0273812725269845	0.0766040787715828	0	0	0	-0.0661719386711357	0.500026288409668	0.0506216493567063	0	0.0173238179473306	0	0	0	-0.00452401178761302	0	0	0	0	0	0	0	0.00173033961630501	0	0.103660055744838	0.096649209827827	0	-0.150573313042174	0.0119331143087604	-0.000535906445145419	0	0.484136546385774	0	-0.206641918128536	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0441266630644522	0	-0.159236694571639	0.00286184291870133	0	0.145402445134119	0	0.0542696402686683	0	-0.0127090577517771	0	0	0	0.0172054823220465	0	0
374	0	0	-0.0040398085669706	0	0.0178576312844693	0	0	0	0	0.0305157818068562	-0.125700194846117	0	0.0267769274022393	0	0.0294875242598294	0.0459624472629496	0	-0.0147676347147505	0	0.203605965141956	0	0.0354351545496943	0.0135747518880251	-0.259857269209959	0	0	-0.00378317753280472	-0.00754001964602175	0	0	0	0.0132258144507164	0	0	0	-0.0389326413668628	0	0.0292436453027693	-0.0172197389387532	0	-0.135801215189996	-0.000764131757522749	0.0150595749308883	0	0.4040610720138	0	-0.130808249239129	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00639834575780757	0	-0.0804808711857003	0.00209338978742294	0	-0.0988910767633027	0	0.0151740561851455	0	-0.00650545654056564	0	0	0	0.0272262276801667	0	0
375	0.00776383349130969	0	-0.00807961713394121	0	0	0	0	0	0	0.0549284072523411	0.205691227930009	0	-0.012092805923592	0	0.0273812725269844	-0.674115893189928	0	-0.0147676347147505	0	-0.0763522369282335	-0.021740273409116	0.0455594844210356	0.0542990075521004	0.0404222418771046	0	0	0	-0.00829402161062393	0	0	0	0.0132258144507164	0	0	0	0.00173033961630501	0	0.116235816462702	0.309861020010652	0	-0.158723558473715	0.0242804650176751	0.0545631540462709	0	0.0810661975808768	0	-0.00339906619015224	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0697063317367401	0	-1.058859237667	0.000992174064970338	0	-0.597732744253138	0	0.160253272072245	0	0.0256802395390748	0	0	0	0.0527756705751941	0	0
376	0	0	0.169671959812765	0	0	0	0	0	0.0120621895465881	0.0549284072523411	-0.137127485286673	0	-0.0138203496269622	0	0.0231687690612945	0.0612832630172662	0	-0.0147676347147505	0	0.188335517756309	-0.021740273409116	0.0455594844210356	0.0271495037760502	0.0577460598244353	0	0	0	0.0294060766194848	0	0	0	0.0264516289014328	0	0	0	0.00173033961630501	0	0.0269990125279456	-0.033282332459824	0	0.0332869732407709	0.00353740792516374	-0.168422298185661	0	-0.0680059498786363	0	-0.239066911868029	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.116680282451442	0	0.38296958259633	0.00100535956017013	0	0.820676042903716	0	-0.298970687681235	0	-0.0522052630760729	0	0	0	0.00971642326132345	0	0
377	0.00776383349130968	0	0.185831194080648	0	0.0178576312844693	0	0	0	0	0.0305157818068562	-0.119986549625839	0	-0.0112290340719068	0	0.0252750207941395	0.0306416315086331	0	-0.0147676347147505	0	-0.0610817895425868	0	0.0354351545496944	-0.63801333873718	0.0635206658068788	0	0	0	0.0309140805486892	0	0	0	0	0	0	0	0.00259550942445752	0	-0.0791693846076765	-0.0269655076389752	0	0.056071515283331	0.00278612753755976	0.0884654704606289	0	-0.239508095965767	0	-0.143754075339971	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119850333987224	0	0.00736781335492144	0.00714533038493037	0	-0.488087020758404	0	0.0994220241505523	0	0.0271916267328454	0	0	0	0.00184415570171259	0	0
378	0.0155276669826194	0	-0.0040398085669706	0	0	0	0	0	0	-0.207507316286622	-0.108559259185283	-0.0349757562607026	-0.0138203496269623	0	-0.0737188106495735	0.0306416315086331	0	-0.0147676347147505	0	-0.0559916404140379	-0.032610410113674	0.0455594844210356	0	0.0404222418771046	0	0	0	0.0263900687610761	0	0	0	0	0	0	0	0.000865169808152511	0	0.0641990842044136	-0.0323286867323448	0	0.182989120421908	-0.362409264558401	0.0362532393438908	0	-0.221515764958434	0	0.107019703811593	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00599326951308256	0	-0.205698096055577	0.000847082146986908	0	-0.210796192923599	0	0.0117653934642577	0	0.0151208518179992	0	0	0	0.00690776966234713	0	0
